Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
5.874,-0.049,0.01,0.059,0.02,-0.054,0.034,-0.083,-0.122,0.132,0.02,-0.254,-0.112
5.876,-0.049,0.01,0.059,0.02,-0.054,0.034,-0.078,-0.117,0.137,0.02,-0.254,-0.117
5.878,-0.063,-0.02,0.044,0.044,-0.054,0.01,-0.054,-0.112,0.146,0.01,-0.264,-0.132
5.88,-0.073,-0.034,0.039,0.054,-0.059,0.0,-0.049,-0.102,0.146,0.01,-0.264,-0.132
5.882,-0.078,-0.049,0.029,0.063,-0.054,-0.01,-0.044,-0.093,0.146,0.005,-0.264,-0.127
5.884,-0.078,-0.073,0.005,0.078,-0.044,-0.034,-0.039,-0.088,0.146,0.005,-0.264,-0.127
5.886,-0.068,-0.088,-0.02,0.078,-0.024,-0.054,-0.044,-0.093,0.132,-0.005,-0.278,-0.142
5.888,-0.063,-0.093,-0.029,0.078,-0.02,-0.063,-0.044,-0.098,0.127,-0.01,-0.283,-0.146
5.89,-0.059,-0.102,-0.044,0.083,-0.01,-0.073,-0.049,-0.102,0.122,-0.015,-0.288,-0.146
5.892,-0.054,-0.107,-0.054,0.083,0.0,-0.083,-0.059,-0.107,0.117,-0.02,-0.293,-0.146
5.894,-0.049,-0.088,-0.039,0.068,-0.005,-0.063,-0.059,-0.098,0.132,-0.02,-0.293,-0.142
5.896,-0.039,-0.083,-0.044,0.063,0.0,-0.063,-0.059,-0.098,0.132,-0.02,-0.288,-0.146
5.898,-0.039,-0.083,-0.044,0.063,0.0,-0.063,-0.059,-0.102,0.127,-0.01,-0.283,-0.146
5.9,-0.044,-0.083,-0.039,0.063,-0.005,-0.063,-0.059,-0.102,0.132,0.01,-0.283,-0.146
5.902,-0.034,-0.073,-0.039,0.054,0.0,-0.059,-0.059,-0.112,0.122,0.005,-0.298,-0.146
5.904,-0.034,-0.073,-0.039,0.054,0.0,-0.059,-0.059,-0.107,0.117,-0.005,-0.298,-0.151
5.906,-0.034,-0.073,-0.039,0.054,0.0,-0.059,-0.059,-0.107,0.112,-0.015,-0.298,-0.156
5.908,-0.029,-0.073,-0.044,0.054,0.005,-0.059,-0.059,-0.107,0.102,-0.024,-0.298,-0.166
5.91,-0.039,-0.063,-0.024,0.054,-0.01,-0.044,-0.059,-0.107,0.112,-0.02,-0.288,-0.156
5.912,-0.044,-0.059,-0.015,0.054,-0.015,-0.039,-0.059,-0.107,0.117,-0.02,-0.283,-0.156
5.914,-0.049,-0.054,-0.005,0.054,-0.024,-0.029,-0.054,-0.107,0.117,-0.015,-0.278,-0.156
5.916,-0.049,-0.034,0.015,0.044,-0.034,-0.01,-0.054,-0.102,0.127,0.0,-0.278,-0.151
5.918,-0.063,-0.059,0.005,0.063,-0.034,-0.029,-0.054,-0.098,0.127,0.0,-0.288,-0.161
5.92,-0.078,-0.073,0.005,0.078,-0.044,-0.034,-0.054,-0.093,0.127,0.0,-0.288,-0.161
5.922,-0.083,-0.078,0.005,0.083,-0.044,-0.039,-0.054,-0.083,0.127,-0.01,-0.288,-0.166
5.924,-0.073,-0.078,-0.005,0.078,-0.034,-0.044,-0.049,-0.078,0.117,-0.01,-0.288,-0.166
5.926,-0.068,-0.073,-0.005,0.073,-0.034,-0.039,-0.059,-0.093,0.112,-0.015,-0.293,-0.166
5.928,-0.068,-0.073,-0.005,0.073,-0.034,-0.039,-0.059,-0.093,0.117,-0.015,-0.293,-0.161
5.93,-0.063,-0.068,-0.005,0.068,-0.029,-0.039,-0.059,-0.093,0.112,-0.02,-0.293,-0.161
5.932,-0.059,-0.063,-0.005,0.063,-0.029,-0.034,-0.059,-0.093,0.107,-0.024,-0.293,-0.156
5.934,-0.049,-0.078,-0.029,0.063,-0.01,-0.054,-0.049,-0.083,0.107,-0.02,-0.283,-0.156
5.936,-0.049,-0.078,-0.029,0.063,-0.01,-0.054,-0.054,-0.083,0.112,-0.02,-0.288,-0.161
5.938,-0.044,-0.083,-0.039,0.063,-0.005,-0.063,-0.054,-0.083,0.117,-0.02,-0.293,-0.166
5.94,-0.044,-0.083,-0.039,0.063,-0.005,-0.063,-0.054,-0.083,0.122,-0.02,-0.293,-0.166
5.942,-0.034,-0.063,-0.029,0.049,-0.005,-0.049,-0.054,-0.083,0.117,-0.034,-0.307,-0.166
5.944,-0.034,-0.054,-0.02,0.044,-0.01,-0.039,-0.054,-0.083,0.112,-0.034,-0.307,-0.171
5.946,-0.02,-0.044,-0.024,0.034,0.0,-0.034,-0.049,-0.083,0.107,-0.034,-0.307,-0.171
5.948,-0.029,-0.044,-0.015,0.039,-0.01,-0.029,-0.049,-0.078,0.107,-0.034,-0.298,-0.176
5.95,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,-0.039,-0.073,0.107,-0.024,-0.288,-0.185
5.952,-0.029,-0.054,-0.024,0.044,-0.005,-0.039,-0.049,-0.068,0.107,-0.024,-0.288,-0.181
5.954,-0.029,-0.054,-0.024,0.044,-0.005,-0.039,-0.054,-0.068,0.098,-0.024,-0.288,-0.181
5.956,-0.039,-0.059,-0.02,0.049,-0.01,-0.039,-0.054,-0.063,0.098,-0.029,-0.298,-0.185
5.958,-0.02,-0.049,-0.029,0.034,0.005,-0.039,-0.049,-0.063,0.112,-0.029,-0.288,-0.19
5.96,-0.01,-0.049,-0.039,0.029,0.015,-0.044,-0.049,-0.063,0.112,-0.024,-0.288,-0.176
5.962,-0.02,-0.049,-0.029,0.034,0.005,-0.039,-0.049,-0.059,0.112,-0.015,-0.283,-0.166
5.964,-0.02,-0.049,-0.029,0.034,0.005,-0.039,-0.049,-0.059,0.117,-0.015,-0.278,-0.161
5.966,-0.034,-0.034,0.0,0.034,-0.02,-0.02,-0.059,-0.068,0.102,-0.029,-0.293,-0.166
5.968,-0.034,-0.029,0.005,0.034,-0.02,-0.015,-0.059,-0.068,0.098,-0.034,-0.298,-0.171
5.97,-0.034,-0.02,0.015,0.029,-0.024,-0.005,-0.059,-0.068,0.093,-0.044,-0.303,-0.176
5.972,-0.034,-0.01,0.024,0.024,-0.029,0.005,-0.059,-0.068,0.088,-0.049,-0.307,-0.181
5.974,-0.024,-0.024,0.0,0.024,-0.015,-0.015,-0.054,-0.068,0.088,-0.044,-0.303,-0.171
5.976,-0.024,-0.039,-0.015,0.034,-0.005,-0.029,-0.049,-0.068,0.088,-0.044,-0.298,-0.171
5.978,-0.02,-0.044,-0.024,0.034,0.0,-0.034,-0.044,-0.068,0.088,-0.044,-0.288,-0.166
5.98,-0.02,-0.049,-0.029,0.034,0.005,-0.039,-0.039,-0.063,0.093,-0.039,-0.283,-0.166
5.982,-0.029,-0.049,-0.02,0.039,-0.005,-0.034,-0.029,-0.054,0.102,-0.034,-0.283,-0.161
5.984,-0.029,-0.044,-0.015,0.039,-0.01,-0.029,-0.029,-0.054,0.102,-0.029,-0.283,-0.161
5.986,-0.039,-0.044,-0.005,0.044,-0.02,-0.024,-0.029,-0.054,0.102,-0.024,-0.283,-0.161
5.988,-0.049,-0.044,0.005,0.049,-0.029,-0.02,-0.029,-0.054,0.102,-0.02,-0.283,-0.161
5.99,-0.063,-0.059,0.005,0.063,-0.034,-0.029,-0.029,-0.044,0.102,-0.024,-0.293,-0.171
5.992,-0.059,-0.054,0.005,0.059,-0.034,-0.024,-0.029,-0.044,0.107,-0.029,-0.293,-0.171
5.994,-0.063,-0.073,-0.01,0.068,-0.029,-0.044,-0.029,-0.044,0.107,-0.029,-0.293,-0.176
5.996,-0.068,-0.078,-0.01,0.073,-0.029,-0.044,-0.029,-0.044,0.102,-0.034,-0.293,-0.176
5.998,-0.068,-0.054,0.015,0.063,-0.044,-0.02,-0.029,-0.044,0.093,-0.034,-0.288,-0.171
6.0,-0.063,-0.049,0.015,0.059,-0.039,-0.02,-0.029,-0.044,0.098,-0.029,-0.278,-0.166
6.002,-0.068,-0.044,0.024,0.059,-0.049,-0.01,-0.029,-0.044,0.102,-0.029,-0.273,-0.161
6.004,-0.044,-0.039,0.005,0.044,-0.024,-0.02,-0.029,-0.044,0.107,-0.029,-0.273,-0.156
6.006,-0.029,-0.034,-0.005,0.034,-0.015,-0.02,-0.039,-0.054,0.098,-0.02,-0.273,-0.166
6.008,-0.034,-0.029,0.005,0.034,-0.02,-0.015,-0.044,-0.049,0.098,-0.02,-0.268,-0.161
6.01,-0.029,-0.02,0.01,0.024,-0.02,-0.005,-0.044,-0.049,0.098,-0.02,-0.268,-0.156
6.012,-0.024,-0.015,0.01,0.02,-0.02,-0.005,-0.044,-0.054,0.098,-0.024,-0.268,-0.156
6.014,-0.02,-0.024,-0.005,0.024,-0.01,-0.015,-0.044,-0.054,0.098,-0.039,-0.268,-0.166
6.016,-0.02,-0.024,-0.005,0.024,-0.01,-0.015,-0.044,-0.049,0.093,-0.044,-0.273,-0.166
6.018,-0.015,-0.024,-0.01,0.02,-0.005,-0.02,-0.044,-0.049,0.088,-0.044,-0.278,-0.166
6.02,-0.01,-0.034,-0.024,0.024,0.005,-0.029,-0.044,-0.049,0.083,-0.044,-0.278,-0.166
6.022,-0.02,-0.024,-0.005,0.024,-0.01,-0.015,-0.034,-0.054,0.073,-0.039,-0.288,-0.171
6.024,-0.029,-0.02,0.01,0.024,-0.02,-0.005,-0.029,-0.054,0.073,-0.039,-0.293,-0.171
6.026,-0.029,-0.02,0.01,0.024,-0.02,-0.005,-0.02,-0.054,0.073,-0.039,-0.298,-0.171
6.028,-0.029,-0.015,0.015,0.024,-0.024,0.0,-0.01,-0.054,0.073,-0.039,-0.298,-0.171
6.03,-0.01,-0.005,0.005,0.01,-0.01,0.0,0.0,-0.044,0.073,-0.059,-0.298,-0.181
6.032,0.01,0.039,0.029,-0.024,-0.01,0.034,-0.005,-0.054,0.083,-0.049,-0.278,-0.156
6.034,0.01,0.059,0.049,-0.034,-0.02,0.054,-0.015,-0.054,0.093,-0.02,-0.234,-0.112
6.036,-0.02,0.049,0.068,-0.015,-0.044,0.059,-0.024,-0.024,0.132,0.02,-0.195,-0.063
6.038,-0.029,0.063,0.093,-0.015,-0.063,0.078,-0.034,0.068,0.224,0.102,-0.117,0.01
6.04,0.015,0.088,0.073,-0.049,-0.029,0.078,-0.029,0.22,0.381,0.21,-0.029,0.098
6.042,0.049,0.107,0.059,-0.078,-0.005,0.083,-0.005,0.41,0.561,0.337,0.063,0.185
6.044,0.049,0.112,0.063,-0.078,-0.01,0.088,0.024,0.581,0.742,0.473,0.161,0.273
6.046,0.034,0.093,0.059,-0.063,-0.015,0.073,0.049,0.644,0.791,0.527,0.215,0.337
6.048,0.034,0.102,0.068,-0.068,-0.02,0.083,0.063,0.605,0.717,0.508,0.234,0.386
6.05,0.034,0.137,0.102,-0.083,-0.034,0.117,0.073,0.498,0.586,0.449,0.244,0.439
6.052,0.029,0.171,0.142,-0.098,-0.059,0.156,0.083,0.288,0.346,0.288,0.166,0.434
6.054,0.034,0.19,0.156,-0.112,-0.063,0.171,0.068,-0.088,-0.059,0.029,0.039,0.4
6.056,0.015,0.229,0.215,-0.122,-0.102,0.22,0.02,-0.551,-0.468,-0.224,-0.073,0.4
6.058,0.005,0.293,0.288,-0.146,-0.142,0.288,-0.02,-0.883,-0.756,-0.381,-0.142,0.429
6.06,0.005,0.356,0.351,-0.181,-0.176,0.351,-0.059,-1.118,-0.942,-0.488,-0.185,0.449
6.062,0.005,0.405,0.4,-0.205,-0.2,0.4,-0.137,-1.415,-1.191,-0.634,-0.259,0.444
6.064,-0.005,0.483,0.488,-0.239,-0.249,0.483,-0.268,-1.762,-1.469,-0.795,-0.346,0.459
6.066,-0.029,0.59,0.62,-0.278,-0.327,0.605,-0.381,-1.996,-1.693,-0.942,-0.415,0.483
6.068,-0.059,0.659,0.717,-0.298,-0.39,0.688,-0.459,-2.157,-1.835,-1.054,-0.493,0.468
6.07,-0.068,0.708,0.776,-0.317,-0.425,0.742,-0.551,-2.318,-1.976,-1.186,-0.61,0.42
6.072,-0.059,0.795,0.854,-0.366,-0.459,0.825,-0.669,-2.503,-2.162,-1.327,-0.717,0.381
6.074,-0.034,0.839,0.874,-0.4,-0.454,0.854,-0.781,-2.64,-2.289,-1.43,-0.771,0.356
6.076,-0.015,0.727,0.742,-0.356,-0.381,0.732,-0.893,-2.699,-2.338,-1.444,-0.8,0.273
6.078,0.034,0.508,0.473,-0.268,-0.22,0.488,-1.0,-2.699,-2.338,-1.464,-0.883,0.078
6.08,0.107,0.234,0.127,-0.171,-0.01,0.181,-1.039,-2.591,-2.289,-1.493,-1.005,-0.205
6.082,0.181,-0.034,-0.215,-0.073,0.195,-0.127,-1.02,-2.406,-2.186,-1.513,-1.171,-0.551
6.084,0.234,-0.195,-0.429,-0.02,0.332,-0.312,-1.059,-2.259,-2.103,-1.542,-1.337,-0.844
6.086,0.293,-0.19,-0.483,-0.049,0.386,-0.337,-1.157,-2.181,-2.059,-1.571,-1.444,-0.996
6.088,0.356,-0.171,-0.527,-0.093,0.439,-0.351,-1.244,-2.123,-2.011,-1.61,-1.518,-1.059
6.09,0.4,-0.229,-0.63,-0.083,0.512,-0.429,-1.279,-2.035,-1.937,-1.61,-1.552,-1.083
6.092,0.41,-0.273,-0.683,-0.068,0.547,-0.478,-1.259,-1.884,-1.806,-1.552,-1.542,-1.083
6.094,0.42,-0.283,-0.703,-0.068,0.561,-0.493,-1.196,-1.674,-1.61,-1.44,-1.469,-1.03
6.096,0.39,-0.268,-0.659,-0.059,0.522,-0.464,-1.074,-1.435,-1.352,-1.24,-1.308,-0.922
6.098,0.342,-0.215,-0.556,-0.063,0.449,-0.386,-0.913,-1.157,-1.069,-0.991,-1.113,-0.791
6.1,0.307,-0.156,-0.464,-0.073,0.386,-0.312,-0.732,-0.898,-0.8,-0.766,-0.913,-0.664
6.102,0.307,-0.142,-0.449,-0.083,0.376,-0.298,-0.586,-0.708,-0.62,-0.6,-0.771,-0.556
6.104,0.288,-0.132,-0.42,-0.078,0.351,-0.278,-0.483,-0.556,-0.468,-0.473,-0.669,-0.493
6.106,0.234,-0.127,-0.361,-0.054,0.298,-0.244,-0.39,-0.4,-0.327,-0.332,-0.556,-0.444
6.108,0.171,-0.122,-0.293,-0.024,0.229,-0.21,-0.288,-0.259,-0.176,-0.21,-0.459,-0.381
6.11,0.132,-0.112,-0.244,-0.01,0.185,-0.181,-0.215,-0.142,-0.078,-0.142,-0.41,-0.346
6.112,0.073,-0.117,-0.19,0.024,0.132,-0.156,-0.146,-0.054,0.0,-0.102,-0.381,-0.332
6.114,0.005,-0.112,-0.117,0.054,0.059,-0.117,-0.073,0.049,0.102,-0.015,-0.307,-0.273
6.116,0.0,-0.083,-0.083,0.044,0.039,-0.083,-0.029,0.122,0.19,0.049,-0.224,-0.205
6.118,0.024,-0.034,-0.059,0.005,0.039,-0.049,-0.02,0.122,0.195,0.049,-0.224,-0.2
6.12,0.01,-0.044,-0.054,0.02,0.029,-0.049,-0.01,0.102,0.166,0.015,-0.249,-0.229
6.122,0.0,-0.063,-0.063,0.034,0.029,-0.063,-0.005,0.098,0.156,0.005,-0.264,-0.249
6.124,0.054,-0.039,-0.093,-0.005,0.073,-0.068,0.005,0.088,0.142,0.005,-0.264,-0.244
6.126,0.073,-0.034,-0.107,-0.02,0.088,-0.073,0.01,0.093,0.146,0.02,-0.254,-0.239
6.128,0.054,-0.063,-0.117,0.005,0.083,-0.093,0.02,0.107,0.166,0.039,-0.229,-0.224
6.13,0.063,-0.078,-0.142,0.01,0.102,-0.112,0.034,0.137,0.185,0.054,-0.21,-0.205
6.132,0.083,-0.073,-0.156,-0.005,0.117,-0.117,0.029,0.151,0.195,0.054,-0.2,-0.195
6.134,0.073,-0.083,-0.156,0.005,0.112,-0.122,0.024,0.166,0.215,0.063,-0.19,-0.166
6.136,0.054,-0.073,-0.127,0.01,0.088,-0.102,0.044,0.19,0.224,0.063,-0.171,-0.142
6.138,0.034,-0.073,-0.107,0.02,0.068,-0.093,0.068,0.2,0.224,0.063,-0.171,-0.151
6.14,0.029,-0.073,-0.102,0.024,0.063,-0.088,0.078,0.195,0.234,0.063,-0.176,-0.146
6.142,0.015,-0.083,-0.098,0.034,0.054,-0.093,0.083,0.185,0.234,0.059,-0.176,-0.151
6.144,0.01,-0.083,-0.093,0.039,0.049,-0.088,0.083,0.171,0.224,0.049,-0.171,-0.146
6.146,0.02,-0.068,-0.088,0.024,0.054,-0.078,0.083,0.161,0.215,0.049,-0.176,-0.146
6.148,0.02,-0.063,-0.083,0.024,0.049,-0.073,0.083,0.171,0.21,0.059,-0.166,-0.137
6.15,0.02,-0.063,-0.083,0.024,0.049,-0.073,0.083,0.176,0.205,0.063,-0.156,-0.137
6.152,0.024,-0.078,-0.102,0.029,0.063,-0.093,0.083,0.181,0.195,0.063,-0.166,-0.142
6.154,0.024,-0.063,-0.088,0.02,0.054,-0.078,0.083,0.185,0.19,0.059,-0.166,-0.142
6.156,0.02,-0.049,-0.068,0.015,0.044,-0.059,0.083,0.19,0.2,0.054,-0.166,-0.142
6.158,0.02,-0.049,-0.068,0.015,0.044,-0.059,0.083,0.19,0.205,0.054,-0.161,-0.146
6.16,0.029,-0.054,-0.083,0.015,0.054,-0.068,0.078,0.19,0.21,0.054,-0.156,-0.146
6.162,0.039,-0.049,-0.088,0.005,0.063,-0.068,0.083,0.2,0.205,0.063,-0.146,-0.146
6.164,0.024,-0.054,-0.078,0.015,0.049,-0.068,0.088,0.2,0.21,0.063,-0.137,-0.142
6.166,0.02,-0.044,-0.063,0.015,0.039,-0.054,0.098,0.2,0.21,0.068,-0.132,-0.142
6.168,0.02,-0.029,-0.049,0.005,0.034,-0.039,0.102,0.2,0.205,0.068,-0.132,-0.132
6.17,0.02,-0.029,-0.049,0.005,0.034,-0.039,0.112,0.19,0.195,0.073,-0.132,-0.122
6.172,0.02,-0.034,-0.054,0.01,0.034,-0.044,0.112,0.195,0.19,0.073,-0.137,-0.122
6.174,0.039,-0.039,-0.078,0.0,0.059,-0.059,0.112,0.195,0.195,0.068,-0.137,-0.122
6.176,0.044,-0.029,-0.073,-0.005,0.059,-0.054,0.112,0.2,0.21,0.054,-0.137,-0.122
6.178,0.044,-0.039,-0.083,0.0,0.063,-0.063,0.112,0.2,0.21,0.044,-0.137,-0.132
6.18,0.034,-0.044,-0.078,0.005,0.054,-0.063,0.117,0.2,0.205,0.044,-0.127,-0.127
6.182,0.034,-0.044,-0.078,0.005,0.054,-0.063,0.117,0.205,0.205,0.049,-0.112,-0.122
6.184,0.029,-0.044,-0.073,0.01,0.049,-0.059,0.117,0.205,0.2,0.059,-0.107,-0.122
6.186,0.039,-0.044,-0.083,0.005,0.059,-0.063,0.117,0.215,0.181,0.049,-0.107,-0.117
6.188,0.039,-0.044,-0.083,0.005,0.059,-0.063,0.117,0.215,0.181,0.054,-0.117,-0.112
6.19,0.039,-0.044,-0.083,0.005,0.059,-0.063,0.127,0.22,0.2,0.054,-0.107,-0.112
6.192,0.039,-0.044,-0.083,0.005,0.059,-0.063,0.132,0.224,0.215,0.059,-0.107,-0.112
6.194,0.044,-0.044,-0.088,0.0,0.063,-0.068,0.132,0.229,0.205,0.054,-0.088,-0.107
6.196,0.044,-0.039,-0.083,0.0,0.063,-0.063,0.127,0.239,0.205,0.054,-0.088,-0.107
6.198,0.044,-0.029,-0.073,-0.005,0.059,-0.054,0.127,0.244,0.21,0.063,-0.088,-0.122
6.2,0.049,-0.024,-0.073,-0.01,0.059,-0.049,0.137,0.249,0.205,0.073,-0.088,-0.122
6.202,0.044,-0.02,-0.063,-0.01,0.054,-0.044,0.142,0.254,0.195,0.073,-0.083,-0.112
6.204,0.044,-0.02,-0.063,-0.01,0.054,-0.044,0.146,0.254,0.195,0.068,-0.083,-0.107
6.206,0.039,-0.024,-0.063,-0.005,0.049,-0.044,0.151,0.259,0.195,0.068,-0.068,-0.102
6.208,0.034,-0.024,-0.059,-0.005,0.044,-0.044,0.161,0.264,0.21,0.068,-0.078,-0.102
6.21,0.02,-0.024,-0.044,0.005,0.029,-0.034,0.156,0.278,0.21,0.073,-0.078,-0.102
6.212,0.029,-0.034,-0.063,0.005,0.044,-0.049,0.171,0.288,0.215,0.078,-0.073,-0.093
6.214,0.034,-0.034,-0.068,0.0,0.049,-0.054,0.171,0.303,0.229,0.083,-0.063,-0.093
6.216,0.015,-0.029,-0.044,0.01,0.029,-0.039,0.171,0.312,0.224,0.078,-0.059,-0.093
6.218,0.0,-0.029,-0.029,0.015,0.015,-0.029,0.185,0.312,0.234,0.068,-0.044,-0.088
6.22,0.0,-0.02,-0.02,0.01,0.01,-0.02,0.19,0.322,0.234,0.073,-0.039,-0.088
6.222,0.0,-0.01,-0.01,0.005,0.005,-0.01,0.195,0.327,0.244,0.093,-0.039,-0.088
6.224,0.005,-0.01,-0.015,0.005,0.01,-0.015,0.205,0.332,0.259,0.098,-0.034,-0.088
6.226,0.02,-0.02,-0.039,0.0,0.029,-0.029,0.21,0.346,0.264,0.093,-0.024,-0.093
6.228,0.024,-0.024,-0.049,0.0,0.034,-0.039,0.21,0.356,0.264,0.088,-0.024,-0.093
6.23,0.015,-0.024,-0.039,0.005,0.024,-0.034,0.21,0.366,0.254,0.098,-0.024,-0.093
6.232,0.01,-0.02,-0.029,0.005,0.02,-0.024,0.205,0.376,0.254,0.107,-0.015,-0.093
6.234,0.034,-0.01,-0.044,-0.01,0.039,-0.029,0.2,0.376,0.259,0.107,-0.015,-0.093
6.236,0.039,-0.015,-0.054,-0.01,0.044,-0.034,0.21,0.395,0.273,0.102,-0.02,-0.098
6.238,0.034,-0.015,-0.049,-0.01,0.039,-0.034,0.215,0.41,0.273,0.098,-0.02,-0.102
6.24,0.039,-0.024,-0.063,-0.005,0.049,-0.044,0.22,0.41,0.268,0.098,-0.01,-0.107
6.242,0.063,-0.029,-0.093,-0.015,0.078,-0.063,0.229,0.429,0.283,0.093,0.0,-0.107
6.244,0.063,-0.005,-0.068,-0.029,0.063,-0.039,0.234,0.449,0.288,0.102,0.005,-0.107
6.246,0.073,0.0,-0.073,-0.034,0.073,-0.039,0.249,0.468,0.298,0.122,0.015,-0.107
6.248,0.073,0.005,-0.068,-0.039,0.068,-0.034,0.254,0.483,0.303,0.122,0.015,-0.107
6.25,0.068,0.005,-0.063,-0.034,0.063,-0.029,0.268,0.508,0.307,0.122,0.02,-0.098
6.252,0.054,0.005,-0.049,-0.029,0.049,-0.024,0.278,0.522,0.322,0.132,0.024,-0.102
6.254,0.039,0.0,-0.039,-0.02,0.039,-0.02,0.283,0.532,0.337,0.151,0.034,-0.107
6.256,0.034,-0.005,-0.039,-0.015,0.034,-0.024,0.303,0.551,0.361,0.156,0.044,-0.107
6.258,0.029,-0.015,-0.044,-0.005,0.034,-0.029,0.303,0.566,0.366,0.146,0.054,-0.107
6.26,0.039,-0.015,-0.054,-0.01,0.044,-0.034,0.317,0.586,0.371,0.146,0.063,-0.102
6.262,0.024,-0.015,-0.039,-0.005,0.029,-0.029,0.327,0.615,0.386,0.166,0.073,-0.102
6.264,0.0,-0.005,-0.005,0.005,0.0,-0.005,0.342,0.63,0.395,0.171,0.073,-0.102
6.266,0.0,0.005,0.005,0.0,-0.005,0.005,0.356,0.659,0.405,0.176,0.088,-0.093
6.268,0.0,0.005,0.005,0.0,-0.005,0.005,0.361,0.673,0.405,0.176,0.102,-0.093
6.27,0.005,0.005,0.0,-0.005,0.0,0.0,0.371,0.693,0.415,0.176,0.112,-0.093
6.272,0.02,0.005,-0.015,-0.01,0.015,-0.005,0.381,0.722,0.429,0.185,0.112,-0.093
6.274,0.01,0.015,0.005,-0.01,0.0,0.01,0.39,0.752,0.454,0.185,0.112,-0.093
6.276,0.005,0.015,0.01,-0.01,-0.005,0.01,0.405,0.776,0.478,0.2,0.127,-0.093
6.278,0.005,0.015,0.01,-0.01,-0.005,0.01,0.42,0.8,0.503,0.215,0.137,-0.102
6.28,-0.005,0.005,0.01,0.0,-0.01,0.005,0.429,0.825,0.512,0.234,0.142,-0.102
6.282,-0.005,0.02,0.024,-0.005,-0.015,0.02,0.454,0.844,0.508,0.234,0.156,-0.102
6.284,-0.005,0.024,0.029,-0.01,-0.02,0.024,0.464,0.864,0.527,0.234,0.156,-0.102
6.286,-0.01,0.039,0.049,-0.015,-0.029,0.044,0.473,0.883,0.547,0.239,0.156,-0.098
6.288,-0.01,0.044,0.054,-0.015,-0.034,0.049,0.488,0.903,0.561,0.249,0.161,-0.098
6.29,-0.005,0.034,0.039,-0.015,-0.024,0.034,0.493,0.913,0.566,0.254,0.161,-0.102
6.292,0.0,0.039,0.039,-0.02,-0.02,0.039,0.498,0.927,0.576,0.254,0.161,-0.112
6.294,0.005,0.039,0.034,-0.02,-0.015,0.034,0.498,0.942,0.581,0.249,0.161,-0.122
6.296,0.015,0.049,0.034,-0.029,-0.01,0.039,0.508,0.952,0.586,0.244,0.161,-0.137
6.298,0.034,0.054,0.02,-0.044,0.005,0.034,0.508,0.971,0.576,0.244,0.166,-0.137
6.3,0.024,0.054,0.029,-0.039,-0.005,0.039,0.517,0.981,0.59,0.254,0.176,-0.137
6.302,0.015,0.054,0.039,-0.034,-0.015,0.044,0.532,0.996,0.615,0.249,0.181,-0.137
6.304,0.02,0.059,0.039,-0.039,-0.01,0.049,0.542,1.0,0.639,0.239,0.181,-0.132
6.306,-0.005,0.068,0.073,-0.029,-0.039,0.068,0.561,1.02,0.644,0.249,0.185,-0.127
6.308,-0.01,0.063,0.073,-0.024,-0.044,0.068,0.571,1.025,0.644,0.249,0.185,-0.122
6.31,-0.005,0.063,0.068,-0.029,-0.039,0.063,0.576,1.03,0.639,0.259,0.19,-0.117
6.312,-0.01,0.063,0.073,-0.024,-0.044,0.068,0.581,1.03,0.63,0.259,0.2,-0.117
6.314,-0.02,0.063,0.083,-0.02,-0.054,0.073,0.571,1.035,0.625,0.244,0.21,-0.122
6.316,-0.024,0.073,0.098,-0.024,-0.063,0.083,0.571,1.03,0.605,0.244,0.195,-0.127
6.318,-0.034,0.073,0.107,-0.02,-0.073,0.088,0.566,1.015,0.6,0.22,0.181,-0.142
6.32,-0.044,0.073,0.117,-0.015,-0.083,0.093,0.566,0.991,0.586,0.205,0.176,-0.146
6.322,-0.039,0.068,0.107,-0.015,-0.073,0.088,0.556,0.981,0.571,0.185,0.181,-0.142
6.324,-0.029,0.073,0.102,-0.02,-0.068,0.088,0.551,0.961,0.561,0.176,0.176,-0.142
6.326,-0.024,0.068,0.093,-0.02,-0.059,0.078,0.547,0.937,0.537,0.166,0.171,-0.142
6.328,-0.039,0.063,0.102,-0.01,-0.073,0.083,0.542,0.908,0.508,0.146,0.166,-0.142
6.33,-0.029,0.063,0.093,-0.015,-0.063,0.078,0.537,0.883,0.483,0.117,0.156,-0.146
6.332,-0.024,0.073,0.098,-0.024,-0.063,0.083,0.527,0.854,0.449,0.093,0.137,-0.151
6.334,-0.02,0.073,0.093,-0.024,-0.059,0.083,0.508,0.825,0.41,0.078,0.137,-0.142
6.336,-0.02,0.073,0.093,-0.024,-0.059,0.083,0.488,0.791,0.381,0.059,0.127,-0.146
6.338,-0.039,0.083,0.122,-0.02,-0.083,0.102,0.483,0.752,0.346,0.044,0.122,-0.146
6.34,-0.044,0.083,0.127,-0.02,-0.088,0.102,0.473,0.708,0.312,0.024,0.112,-0.146
6.342,-0.044,0.083,0.127,-0.02,-0.088,0.102,0.454,0.673,0.283,0.005,0.112,-0.146
6.344,-0.049,0.083,0.132,-0.015,-0.093,0.107,0.449,0.63,0.244,-0.024,0.102,-0.146
6.346,-0.063,0.083,0.146,-0.01,-0.107,0.112,0.41,0.576,0.205,-0.068,0.073,-0.156
6.348,-0.063,0.088,0.151,-0.01,-0.107,0.117,0.386,0.532,0.151,-0.102,0.068,-0.156
