Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
5.924,-0.039,0.029,0.068,0.005,-0.054,0.049,0.185,0.088,0.039,-0.005,0.034,-0.098
5.926,-0.059,-0.01,0.049,0.034,-0.054,0.02,0.181,0.073,0.034,-0.02,0.02,-0.107
5.928,-0.054,-0.015,0.039,0.034,-0.049,0.01,0.185,0.078,0.029,-0.024,0.005,-0.107
5.93,-0.039,0.015,0.054,0.015,-0.049,0.034,0.215,0.073,0.024,-0.024,0.005,-0.117
5.932,-0.02,0.039,0.059,-0.01,-0.039,0.049,0.244,0.078,0.024,-0.024,-0.005,-0.117
5.934,-0.044,0.01,0.054,0.02,-0.049,0.029,0.249,0.073,0.015,-0.029,-0.005,-0.117
5.936,-0.063,0.005,0.068,0.029,-0.068,0.034,0.249,0.068,0.01,-0.039,-0.015,-0.137
5.938,-0.054,-0.01,0.044,0.034,-0.049,0.015,0.249,0.054,-0.01,-0.049,-0.039,-0.146
5.94,-0.029,0.02,0.049,0.005,-0.039,0.034,0.273,0.073,0.0,-0.044,-0.005,-0.132
5.942,-0.063,0.0,0.063,0.034,-0.063,0.029,0.268,0.078,0.0,-0.049,-0.02,-0.142
5.944,-0.049,-0.005,0.044,0.029,-0.049,0.02,0.264,0.078,-0.005,-0.049,-0.044,-0.137
5.946,-0.015,0.01,0.024,0.005,-0.02,0.015,0.278,0.102,0.01,-0.039,-0.024,-0.117
5.948,-0.044,-0.024,0.02,0.034,-0.034,-0.005,0.278,0.098,-0.005,-0.059,-0.049,-0.127
5.95,-0.054,-0.044,0.01,0.049,-0.034,-0.02,0.264,0.083,-0.015,-0.063,-0.034,-0.132
5.952,-0.054,-0.029,0.024,0.044,-0.039,-0.005,0.254,0.083,-0.024,-0.063,-0.044,-0.142
5.954,-0.039,-0.01,0.029,0.024,-0.034,0.01,0.244,0.068,-0.02,-0.068,-0.044,-0.127
5.956,-0.063,-0.015,0.049,0.039,-0.059,0.015,0.224,0.063,-0.029,-0.068,-0.049,-0.132
5.958,-0.068,-0.029,0.039,0.049,-0.054,0.005,0.22,0.063,-0.034,-0.068,-0.063,-0.142
5.96,-0.049,0.015,0.063,0.02,-0.059,0.039,0.224,0.063,-0.024,-0.059,-0.034,-0.142
5.962,-0.044,0.029,0.073,0.01,-0.059,0.049,0.234,0.073,-0.01,-0.054,-0.044,-0.142
5.964,-0.044,0.01,0.054,0.02,-0.049,0.029,0.239,0.078,-0.015,-0.059,-0.068,-0.137
5.966,-0.029,0.005,0.034,0.015,-0.034,0.02,0.254,0.088,-0.01,-0.054,-0.068,-0.132
5.968,-0.054,-0.029,0.024,0.044,-0.039,-0.005,0.259,0.093,-0.01,-0.059,-0.078,-0.132
5.97,-0.063,-0.039,0.024,0.054,-0.044,-0.01,0.264,0.093,-0.02,-0.063,-0.073,-0.117
5.972,-0.024,-0.015,0.01,0.02,-0.02,-0.005,0.264,0.093,-0.02,-0.063,-0.059,-0.107
5.974,-0.02,-0.024,-0.005,0.024,-0.01,-0.015,0.259,0.093,-0.015,-0.054,-0.054,-0.088
5.976,-0.039,-0.039,0.0,0.039,-0.02,-0.02,0.239,0.083,-0.029,-0.063,-0.068,-0.102
5.978,-0.049,-0.078,-0.029,0.063,-0.01,-0.054,0.229,0.068,-0.039,-0.068,-0.078,-0.102
5.98,-0.054,-0.068,-0.015,0.063,-0.02,-0.044,0.21,0.054,-0.044,-0.068,-0.059,-0.098
5.982,-0.02,-0.015,0.005,0.02,-0.015,-0.005,0.224,0.059,-0.034,-0.068,-0.068,-0.102
5.984,0.024,0.005,-0.02,-0.015,0.02,-0.01,0.244,0.088,-0.01,-0.049,-0.083,-0.107
5.986,0.039,0.005,-0.034,-0.02,0.034,-0.015,0.249,0.098,-0.005,-0.039,-0.083,-0.102
5.988,0.039,0.024,-0.015,-0.029,0.024,0.005,0.244,0.098,-0.005,-0.044,-0.093,-0.107
5.99,-0.005,0.01,0.015,0.0,-0.01,0.01,0.22,0.078,-0.034,-0.073,-0.112,-0.122
5.992,-0.029,0.0,0.029,0.015,-0.029,0.015,0.22,0.078,-0.039,-0.068,-0.112,-0.137
5.994,0.0,0.024,0.024,-0.01,-0.015,0.024,0.215,0.073,-0.039,-0.068,-0.112,-0.132
5.996,-0.005,0.024,0.029,-0.01,-0.02,0.024,0.22,0.073,-0.039,-0.068,-0.107,-0.122
5.998,-0.034,-0.02,0.015,0.029,-0.024,-0.005,0.215,0.073,-0.049,-0.083,-0.127,-0.117
6.0,-0.039,-0.02,0.02,0.029,-0.029,0.0,0.229,0.083,-0.034,-0.063,-0.093,-0.093
6.002,-0.02,0.01,0.029,0.005,-0.024,0.02,0.234,0.088,-0.029,-0.063,-0.112,-0.102
6.004,-0.029,-0.024,0.005,0.029,-0.02,-0.01,0.224,0.093,-0.024,-0.059,-0.137,-0.102
6.006,-0.024,-0.039,-0.015,0.034,-0.005,-0.029,0.215,0.083,-0.024,-0.059,-0.156,-0.102
6.008,0.015,-0.024,-0.039,0.005,0.024,-0.034,0.21,0.083,-0.024,-0.063,-0.166,-0.093
6.01,-0.029,-0.044,-0.015,0.039,-0.01,-0.029,0.195,0.073,-0.029,-0.068,-0.161,-0.083
6.012,-0.029,-0.029,0.0,0.029,-0.015,-0.015,0.195,0.073,-0.039,-0.068,-0.166,-0.083
6.014,-0.02,-0.02,0.0,0.02,-0.01,-0.01,0.195,0.068,-0.034,-0.068,-0.161,-0.068
6.016,-0.034,-0.015,0.02,0.024,-0.029,0.0,0.19,0.073,-0.029,-0.059,-0.151,-0.068
6.018,-0.024,-0.02,0.005,0.024,-0.015,-0.01,0.185,0.068,-0.034,-0.054,-0.156,-0.083
6.02,-0.034,-0.02,0.015,0.029,-0.024,-0.005,0.161,0.068,-0.034,-0.049,-0.142,-0.098
6.022,-0.034,-0.005,0.029,0.02,-0.034,0.01,0.156,0.078,-0.024,-0.039,-0.151,-0.107
6.024,-0.034,-0.01,0.024,0.024,-0.029,0.005,0.161,0.078,-0.029,-0.044,-0.176,-0.107
6.026,-0.029,-0.02,0.01,0.024,-0.02,-0.005,0.166,0.093,-0.02,-0.049,-0.181,-0.112
6.028,-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.166,0.093,-0.02,-0.054,-0.185,-0.102
6.03,-0.054,-0.059,-0.005,0.059,-0.024,-0.034,0.146,0.083,-0.034,-0.063,-0.171,-0.098
6.032,-0.059,-0.083,-0.024,0.073,-0.02,-0.054,0.137,0.078,-0.034,-0.063,-0.176,-0.093
6.034,-0.005,-0.039,-0.034,0.024,0.015,-0.039,0.146,0.088,-0.02,-0.049,-0.156,-0.059
6.036,-0.01,-0.034,-0.024,0.024,0.005,-0.029,0.146,0.083,-0.02,-0.039,-0.156,-0.054
6.038,-0.044,-0.059,-0.015,0.054,-0.015,-0.039,0.146,0.083,-0.029,-0.039,-0.166,-0.059
6.04,-0.029,0.0,0.029,0.015,-0.029,0.015,0.146,0.088,-0.02,-0.029,-0.137,-0.049
6.042,-0.01,0.029,0.039,-0.01,-0.024,0.034,0.137,0.083,-0.024,-0.044,-0.161,-0.073
6.044,-0.01,0.005,0.015,0.005,-0.015,0.01,0.137,0.083,-0.039,-0.068,-0.22,-0.112
6.046,0.01,0.015,0.005,-0.01,0.0,0.01,0.146,0.107,-0.024,-0.054,-0.215,-0.127
6.048,-0.02,-0.02,0.0,0.02,-0.01,-0.01,0.132,0.098,-0.029,-0.054,-0.229,-0.151
6.05,-0.029,-0.029,0.0,0.029,-0.015,-0.015,0.117,0.088,-0.029,-0.054,-0.229,-0.171
6.052,-0.054,-0.059,-0.005,0.059,-0.024,-0.034,0.107,0.083,-0.034,-0.063,-0.244,-0.185
6.054,-0.049,-0.049,0.0,0.049,-0.024,-0.024,0.117,0.083,-0.039,-0.059,-0.229,-0.151
6.056,-0.029,-0.034,-0.005,0.034,-0.015,-0.02,0.117,0.088,-0.034,-0.044,-0.215,-0.112
6.058,-0.034,-0.054,-0.02,0.044,-0.01,-0.039,0.112,0.083,-0.034,-0.039,-0.21,-0.098
6.06,0.0,-0.005,-0.005,0.005,0.0,-0.005,0.117,0.093,-0.024,-0.02,-0.161,-0.068
6.062,0.024,0.02,-0.005,-0.02,0.015,0.005,0.122,0.098,-0.015,-0.005,-0.146,-0.059
6.064,-0.015,-0.02,-0.005,0.02,-0.005,-0.015,0.098,0.083,-0.024,-0.02,-0.181,-0.088
6.066,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.093,0.068,-0.044,-0.029,-0.2,-0.112
6.068,-0.039,-0.039,0.0,0.039,-0.02,-0.02,0.107,0.078,-0.049,-0.039,-0.215,-0.132
6.07,-0.02,-0.01,0.01,0.015,-0.015,0.0,0.112,0.093,-0.029,-0.034,-0.21,-0.137
6.072,-0.015,-0.015,0.0,0.015,-0.01,-0.01,0.098,0.083,-0.039,-0.039,-0.21,-0.142
6.074,-0.034,-0.029,0.005,0.034,-0.02,-0.015,0.078,0.068,-0.049,-0.049,-0.229,-0.151
6.076,-0.044,-0.01,0.034,0.029,-0.039,0.01,0.102,0.073,-0.044,-0.039,-0.229,-0.151
6.078,-0.034,-0.005,0.029,0.02,-0.034,0.01,0.107,0.078,-0.044,-0.024,-0.224,-0.142
6.08,-0.029,0.005,0.034,0.015,-0.034,0.02,0.098,0.083,-0.039,-0.024,-0.2,-0.132
6.082,-0.024,0.005,0.029,0.01,-0.029,0.015,0.107,0.088,-0.039,-0.034,-0.21,-0.127
6.084,-0.015,-0.015,0.0,0.015,-0.01,-0.01,0.112,0.102,-0.024,-0.02,-0.215,-0.112
6.086,-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.098,0.098,-0.024,-0.015,-0.21,-0.098
6.088,-0.024,-0.049,-0.024,0.039,0.0,-0.039,0.088,0.093,-0.029,-0.005,-0.21,-0.088
6.09,-0.005,-0.02,-0.015,0.015,0.005,-0.02,0.102,0.098,-0.02,-0.005,-0.2,-0.088
6.092,0.005,0.005,0.0,-0.005,0.0,0.0,0.098,0.078,-0.034,-0.02,-0.22,-0.112
6.094,-0.039,-0.015,0.024,0.029,-0.034,0.005,0.083,0.063,-0.044,-0.029,-0.224,-0.117
6.096,-0.059,-0.02,0.039,0.039,-0.049,0.01,0.083,0.059,-0.059,-0.039,-0.234,-0.122
6.098,-0.039,0.005,0.044,0.02,-0.044,0.024,0.093,0.063,-0.054,-0.029,-0.229,-0.078
6.1,-0.015,0.034,0.049,-0.01,-0.034,0.039,0.068,0.068,-0.049,-0.02,-0.181,-0.02
6.102,-0.02,0.015,0.034,0.005,-0.029,0.024,0.068,0.073,-0.049,-0.015,-0.181,0.02
6.104,-0.02,-0.01,0.01,0.015,-0.015,0.0,0.078,0.078,-0.039,-0.015,-0.19,0.049
6.106,-0.01,-0.01,0.0,0.01,-0.005,-0.005,0.078,0.083,-0.039,-0.01,-0.19,0.039
6.108,0.01,-0.015,-0.024,0.005,0.015,-0.02,0.093,0.093,-0.029,0.0,-0.181,0.029
6.11,-0.015,-0.039,-0.024,0.029,0.005,-0.034,0.093,0.098,-0.02,0.015,-0.151,0.029
6.112,-0.02,-0.015,0.005,0.02,-0.015,-0.005,0.078,0.073,-0.039,-0.005,-0.156,0.0
6.114,-0.044,-0.02,0.024,0.034,-0.034,0.0,0.078,0.068,-0.054,-0.02,-0.171,-0.034
6.116,-0.044,-0.02,0.024,0.034,-0.034,0.0,0.073,0.063,-0.054,-0.024,-0.176,-0.044
6.118,-0.039,-0.015,0.024,0.029,-0.034,0.005,0.068,0.059,-0.059,-0.024,-0.205,-0.059
6.12,-0.039,0.015,0.054,0.015,-0.049,0.034,0.063,0.054,-0.063,-0.024,-0.181,-0.039
6.122,-0.034,0.034,0.068,0.0,-0.054,0.049,0.088,0.063,-0.049,-0.015,-0.185,-0.005
6.124,-0.029,0.015,0.044,0.01,-0.039,0.029,0.073,0.063,-0.044,-0.02,-0.205,0.029
6.126,-0.039,-0.024,0.015,0.034,-0.029,-0.005,0.059,0.063,-0.054,-0.029,-0.215,0.034
6.128,-0.034,-0.02,0.015,0.029,-0.024,-0.005,0.068,0.068,-0.054,-0.029,-0.21,0.044
6.13,-0.02,0.0,0.02,0.01,-0.02,0.01,0.068,0.068,-0.044,-0.02,-0.171,0.068
6.132,-0.015,0.01,0.024,0.005,-0.02,0.015,0.063,0.063,-0.049,-0.024,-0.176,0.078
6.134,-0.005,0.029,0.034,-0.01,-0.02,0.029,0.068,0.063,-0.054,-0.024,-0.181,0.078
6.136,0.0,0.063,0.063,-0.029,-0.034,0.063,0.073,0.068,-0.039,-0.005,-0.176,0.059
6.138,-0.029,0.039,0.068,-0.005,-0.049,0.054,0.068,0.068,-0.024,0.005,-0.181,0.029
6.14,-0.029,0.068,0.098,-0.02,-0.063,0.083,0.068,0.059,-0.034,0.005,-0.156,-0.01
6.142,-0.01,0.102,0.112,-0.044,-0.063,0.107,0.068,0.059,-0.029,0.01,-0.161,-0.034
6.144,0.034,0.117,0.083,-0.073,-0.024,0.098,0.073,0.068,-0.02,0.02,-0.176,-0.049
6.146,0.02,0.102,0.083,-0.059,-0.034,0.093,0.107,0.083,-0.01,0.02,-0.185,-0.059
6.148,-0.029,0.039,0.068,-0.005,-0.049,0.054,0.098,0.073,-0.024,0.01,-0.185,-0.068
6.15,-0.068,0.005,0.073,0.034,-0.073,0.039,0.078,0.059,-0.029,-0.005,-0.171,-0.088
6.152,-0.059,0.005,0.063,0.029,-0.063,0.034,0.073,0.049,-0.034,0.0,-0.161,-0.112
6.154,-0.024,0.054,0.078,-0.015,-0.054,0.063,0.083,0.063,-0.024,0.01,-0.151,-0.117
6.156,-0.005,0.083,0.088,-0.039,-0.049,0.083,0.088,0.063,-0.01,0.024,-0.142,-0.137
6.158,-0.029,0.073,0.102,-0.02,-0.068,0.088,0.068,0.063,-0.005,0.029,-0.137,-0.146
6.16,-0.024,0.088,0.112,-0.029,-0.068,0.098,0.049,0.063,-0.01,0.029,-0.102,-0.142
6.162,-0.005,0.107,0.112,-0.049,-0.059,0.107,0.034,0.068,-0.005,0.039,-0.102,-0.151
6.164,0.005,0.088,0.083,-0.044,-0.039,0.083,0.034,0.068,0.015,0.049,-0.117,-0.156
6.166,0.015,0.073,0.059,-0.044,-0.024,0.063,0.02,0.063,0.01,0.044,-0.132,-0.166
6.168,0.01,0.034,0.024,-0.02,-0.01,0.029,0.005,0.049,-0.01,0.02,-0.146,-0.171
6.17,0.0,0.034,0.034,-0.015,-0.02,0.034,-0.02,0.02,-0.024,0.005,-0.132,-0.166
6.172,0.015,0.063,0.049,-0.039,-0.02,0.054,-0.029,0.024,0.0,0.034,-0.112,-0.142
6.174,0.02,0.073,0.054,-0.044,-0.02,0.063,-0.029,0.024,0.005,0.044,-0.083,-0.122
6.176,0.029,0.073,0.044,-0.049,-0.01,0.059,-0.02,0.02,0.005,0.039,-0.093,-0.132
6.178,0.044,0.088,0.044,-0.063,0.0,0.063,-0.015,0.029,0.02,0.054,-0.093,-0.142
6.18,0.049,0.122,0.073,-0.083,-0.015,0.098,-0.029,0.029,0.029,0.063,-0.063,-0.146
6.182,0.078,0.166,0.088,-0.122,-0.005,0.127,-0.029,0.034,0.034,0.063,-0.078,-0.161
6.184,0.107,0.195,0.088,-0.151,0.01,0.142,-0.005,0.063,0.073,0.098,-0.073,-0.127
6.186,0.107,0.195,0.088,-0.151,0.01,0.142,0.01,0.083,0.083,0.107,-0.068,-0.098
6.188,0.102,0.181,0.078,-0.142,0.01,0.127,0.02,0.083,0.078,0.107,-0.073,-0.068
6.19,0.073,0.137,0.063,-0.102,0.005,0.098,0.02,0.073,0.063,0.093,-0.068,-0.059
6.192,0.054,0.112,0.059,-0.083,-0.005,0.083,0.02,0.073,0.063,0.093,-0.063,-0.054
6.194,0.073,0.102,0.029,-0.088,0.02,0.063,0.005,0.078,0.059,0.083,-0.049,-0.039
6.196,0.029,0.029,0.0,-0.029,0.015,0.015,-0.02,0.039,0.01,0.039,-0.093,-0.063
6.198,0.02,0.005,-0.015,-0.01,0.015,-0.005,-0.039,0.01,-0.015,0.01,-0.117,-0.083
6.2,0.059,0.049,-0.01,-0.054,0.034,0.02,-0.054,0.0,-0.015,0.01,-0.083,-0.088
6.202,0.044,0.024,-0.02,-0.034,0.029,0.0,-0.054,-0.005,-0.024,0.005,-0.098,-0.117
6.204,0.039,-0.015,-0.054,-0.01,0.044,-0.034,-0.024,0.01,-0.029,0.0,-0.127,-0.137
6.206,0.044,-0.005,-0.049,-0.02,0.044,-0.029,-0.015,0.01,-0.044,-0.01,-0.137,-0.142
6.208,0.029,-0.01,-0.039,-0.01,0.034,-0.024,-0.029,-0.005,-0.049,-0.024,-0.151,-0.156
6.21,-0.01,-0.005,0.005,0.01,-0.01,0.0,-0.024,0.005,-0.039,-0.02,-0.132,-0.146
6.212,-0.044,0.01,0.054,0.02,-0.049,0.029,0.0,0.02,-0.024,-0.005,-0.127,-0.137
6.214,-0.039,0.049,0.088,-0.005,-0.063,0.068,0.005,0.02,-0.02,0.005,-0.137,-0.132
6.216,0.005,0.098,0.093,-0.049,-0.044,0.093,0.005,0.02,-0.015,0.02,-0.127,-0.122
6.218,-0.015,0.068,0.083,-0.024,-0.049,0.073,0.005,0.005,-0.024,-0.01,-0.156,-0.151
6.22,-0.024,0.059,0.083,-0.015,-0.054,0.068,0.005,0.005,-0.029,-0.029,-0.137,-0.166
6.222,-0.024,0.049,0.073,-0.01,-0.049,0.059,0.024,0.015,-0.034,-0.029,-0.132,-0.151
6.224,-0.044,-0.01,0.034,0.029,-0.039,0.01,0.029,0.015,-0.034,-0.039,-0.156,-0.151
6.226,-0.049,-0.049,0.0,0.049,-0.024,-0.024,0.024,0.015,-0.024,-0.034,-0.151,-0.132
6.228,-0.073,-0.073,0.0,0.073,-0.039,-0.039,0.024,0.0,-0.039,-0.039,-0.161,-0.122
6.23,-0.044,-0.044,0.0,0.044,-0.024,-0.024,0.02,-0.005,-0.044,-0.044,-0.142,-0.093
6.232,-0.02,-0.02,0.0,0.02,-0.01,-0.01,-0.01,-0.005,-0.044,-0.049,-0.142,-0.088
6.234,-0.044,-0.029,0.015,0.039,-0.029,-0.01,-0.01,-0.01,-0.054,-0.054,-0.151,-0.093
6.236,-0.039,-0.005,0.034,0.024,-0.039,0.015,-0.01,-0.02,-0.054,-0.054,-0.161,-0.107
6.238,-0.034,0.01,0.044,0.015,-0.039,0.024,-0.005,-0.01,-0.054,-0.049,-0.161,-0.112
6.24,-0.01,0.049,0.059,-0.02,-0.034,0.054,0.005,0.0,-0.034,-0.029,-0.117,-0.088
6.242,-0.039,0.029,0.068,0.005,-0.054,0.049,0.01,-0.005,-0.039,-0.034,-0.127,-0.102
6.244,-0.093,-0.044,0.049,0.068,-0.073,0.0,-0.01,-0.024,-0.054,-0.049,-0.176,-0.142
6.246,-0.088,-0.034,0.054,0.063,-0.073,0.01,0.01,-0.02,-0.044,-0.039,-0.176,-0.132
6.248,-0.054,-0.005,0.049,0.029,-0.054,0.02,0.02,-0.015,-0.049,-0.044,-0.176,-0.122
6.25,-0.068,-0.02,0.049,0.044,-0.059,0.015,-0.01,-0.02,-0.054,-0.049,-0.166,-0.102
6.252,-0.039,0.015,0.054,0.015,-0.049,0.034,-0.01,-0.02,-0.049,-0.034,-0.156,-0.093
6.254,-0.063,0.005,0.068,0.029,-0.068,0.034,-0.015,-0.039,-0.059,-0.039,-0.161,-0.093
6.256,-0.054,0.0,0.054,0.029,-0.054,0.024,-0.01,-0.034,-0.059,-0.044,-0.171,-0.093
6.258,-0.073,-0.015,0.059,0.044,-0.068,0.02,-0.02,-0.034,-0.063,-0.049,-0.171,-0.083
6.26,-0.073,0.0,0.073,0.039,-0.073,0.034,-0.01,-0.034,-0.054,-0.039,-0.132,-0.068
6.262,-0.059,0.015,0.073,0.024,-0.068,0.044,-0.01,-0.024,-0.044,-0.034,-0.137,-0.068
6.264,-0.068,-0.005,0.063,0.039,-0.068,0.029,-0.01,-0.034,-0.049,-0.039,-0.161,-0.083
6.266,-0.088,-0.015,0.073,0.054,-0.083,0.029,-0.005,-0.034,-0.039,-0.039,-0.166,-0.078
6.268,-0.063,-0.01,0.054,0.039,-0.059,0.02,0.0,-0.024,-0.034,-0.034,-0.161,-0.068
6.27,-0.059,0.005,0.063,0.029,-0.063,0.034,0.0,-0.015,-0.039,-0.044,-0.142,-0.059
6.272,-0.059,0.0,0.059,0.029,-0.059,0.029,0.005,-0.02,-0.044,-0.049,-0.146,-0.049
6.274,-0.063,-0.005,0.059,0.034,-0.063,0.024,0.01,-0.029,-0.044,-0.054,-0.142,-0.034
6.276,-0.044,0.024,0.068,0.01,-0.059,0.044,0.005,-0.02,-0.039,-0.044,-0.132,-0.024
6.278,-0.078,-0.01,0.068,0.044,-0.073,0.029,-0.034,-0.049,-0.059,-0.054,-0.146,-0.029
6.28,-0.083,0.005,0.088,0.039,-0.088,0.044,-0.049,-0.059,-0.059,-0.049,-0.117,-0.029
6.282,-0.068,0.02,0.088,0.024,-0.078,0.054,-0.059,-0.054,-0.059,-0.054,-0.122,-0.049
6.284,-0.068,0.01,0.078,0.029,-0.073,0.044,-0.044,-0.054,-0.063,-0.059,-0.161,-0.078
6.286,-0.078,0.01,0.088,0.034,-0.083,0.049,-0.034,-0.059,-0.068,-0.068,-0.176,-0.098
6.288,-0.078,0.02,0.098,0.029,-0.088,0.059,-0.024,-0.054,-0.063,-0.063,-0.181,-0.102
6.29,-0.063,0.034,0.098,0.015,-0.083,0.063,-0.02,-0.044,-0.059,-0.054,-0.146,-0.083
6.292,-0.063,0.034,0.098,0.015,-0.083,0.063,-0.02,-0.044,-0.063,-0.063,-0.137,-0.068
6.294,-0.073,0.029,0.102,0.024,-0.088,0.063,-0.02,-0.044,-0.068,-0.068,-0.137,-0.054
6.296,-0.078,0.034,0.112,0.024,-0.098,0.073,-0.029,-0.059,-0.073,-0.063,-0.142,-0.049
6.298,-0.083,0.024,0.107,0.029,-0.098,0.063,-0.039,-0.063,-0.078,-0.073,-0.151,-0.068
6.3,-0.029,0.054,0.083,-0.01,-0.059,0.068,-0.034,-0.054,-0.059,-0.063,-0.107,-0.044
6.302,-0.029,0.044,0.073,-0.005,-0.054,0.059,-0.029,-0.044,-0.054,-0.059,-0.112,-0.039
6.304,-0.049,0.015,0.063,0.02,-0.059,0.039,-0.034,-0.054,-0.059,-0.059,-0.142,-0.044
6.306,-0.054,0.015,0.068,0.02,-0.063,0.039,-0.024,-0.044,-0.049,-0.044,-0.127,-0.02
6.308,-0.117,-0.049,0.068,0.083,-0.093,0.01,-0.034,-0.059,-0.054,-0.049,-0.137,-0.024
6.31,-0.093,0.0,0.093,0.049,-0.093,0.044,-0.054,-0.068,-0.073,-0.063,-0.127,-0.02
6.312,-0.054,0.054,0.107,0.0,-0.083,0.078,-0.044,-0.059,-0.049,-0.044,-0.098,0.0
6.314,-0.029,0.073,0.102,-0.02,-0.068,0.088,-0.054,-0.054,-0.044,-0.039,-0.093,0.015
6.316,-0.029,0.078,0.107,-0.024,-0.068,0.093,-0.054,-0.054,-0.029,-0.034,-0.088,0.01
6.318,-0.039,0.073,0.112,-0.015,-0.078,0.093,-0.063,-0.015,0.015,0.005,-0.068,0.02
6.32,-0.029,0.093,0.122,-0.029,-0.078,0.107,-0.054,0.049,0.078,0.049,-0.01,0.039
6.322,-0.015,0.102,0.117,-0.044,-0.068,0.107,0.02,0.171,0.142,0.063,-0.02,0.034
6.324,-0.024,0.063,0.088,-0.02,-0.059,0.073,0.093,0.288,0.244,0.117,-0.029,0.02
6.326,0.024,0.102,0.078,-0.063,-0.029,0.088,0.156,0.4,0.356,0.205,0.02,0.063
6.328,0.044,0.102,0.059,-0.073,-0.01,0.078,0.22,0.488,0.459,0.283,0.068,0.107
6.33,0.078,0.146,0.068,-0.112,0.005,0.107,0.264,0.556,0.551,0.361,0.137,0.151
6.332,0.078,0.171,0.093,-0.122,-0.01,0.132,0.298,0.527,0.556,0.395,0.166,0.171
6.334,0.054,0.171,0.117,-0.112,-0.034,0.142,0.249,0.395,0.464,0.376,0.166,0.171
6.336,0.073,0.234,0.161,-0.151,-0.044,0.195,0.151,0.181,0.342,0.356,0.185,0.2
6.338,0.078,0.283,0.205,-0.181,-0.063,0.244,0.02,-0.054,0.19,0.332,0.21,0.239
6.34,0.093,0.351,0.259,-0.22,-0.083,0.303,-0.142,-0.264,0.059,0.312,0.268,0.283
6.342,0.137,0.42,0.283,-0.278,-0.073,0.351,-0.312,-0.493,-0.107,0.283,0.293,0.332
6.344,0.181,0.449,0.268,-0.312,-0.044,0.356,-0.517,-0.752,-0.312,0.215,0.283,0.381
6.346,0.205,0.473,0.268,-0.337,-0.034,0.371,-0.717,-1.039,-0.586,0.112,0.283,0.444
6.348,0.254,0.542,0.288,-0.395,-0.02,0.415,-0.898,-1.298,-0.82,0.039,0.307,0.508
6.35,0.278,0.595,0.317,-0.434,-0.02,0.454,-1.098,-1.542,-1.03,-0.034,0.337,0.551
6.352,0.278,0.639,0.361,-0.459,-0.044,0.498,-1.264,-1.747,-1.205,-0.107,0.332,0.566
6.354,0.322,0.722,0.4,-0.522,-0.039,0.561,-1.405,-1.932,-1.342,-0.122,0.386,0.644
6.356,0.371,0.805,0.434,-0.586,-0.034,0.62,-1.576,-2.133,-1.493,-0.146,0.454,0.732
6.358,0.415,0.874,0.459,-0.644,-0.024,0.664,-1.732,-2.328,-1.674,-0.205,0.508,0.83
6.36,0.459,0.952,0.493,-0.703,-0.02,0.722,-1.869,-2.484,-1.815,-0.239,0.605,0.927
6.362,0.517,1.039,0.522,-0.776,-0.005,0.781,-1.962,-2.606,-1.932,-0.239,0.683,1.025
6.364,0.576,1.088,0.512,-0.83,0.029,0.8,-2.035,-2.699,-2.02,-0.244,0.742,1.113
6.366,0.639,1.113,0.473,-0.874,0.083,0.791,-2.118,-2.791,-2.123,-0.264,0.805,1.205
6.368,0.625,1.069,0.444,-0.844,0.088,0.756,-2.206,-2.884,-2.279,-0.346,0.81,1.24
6.37,0.62,1.044,0.425,-0.83,0.098,0.732,-2.25,-2.967,-2.42,-0.449,0.83,1.274
6.372,0.615,1.03,0.415,-0.82,0.098,0.722,-2.25,-3.006,-2.518,-0.527,0.825,1.308
6.374,0.649,1.049,0.4,-0.849,0.122,0.722,-2.245,-3.035,-2.606,-0.61,0.834,1.352
6.376,0.649,1.044,0.395,-0.844,0.127,0.717,-2.225,-3.03,-2.66,-0.683,0.83,1.376
6.378,0.61,0.996,0.386,-0.8,0.112,0.688,-2.191,-3.016,-2.699,-0.756,0.81,1.381
6.38,0.605,1.039,0.434,-0.82,0.083,0.737,-2.176,-3.001,-2.713,-0.81,0.849,1.415
6.382,0.586,1.059,0.473,-0.82,0.054,0.766,-2.186,-3.03,-2.777,-0.913,0.791,1.401
6.384,0.576,1.049,0.473,-0.81,0.049,0.761,-2.172,-3.026,-2.816,-1.015,0.717,1.396
6.386,0.595,1.074,0.478,-0.834,0.059,0.776,-2.133,-2.991,-2.84,-1.127,0.659,1.401
6.388,0.595,1.035,0.439,-0.815,0.078,0.737,-2.098,-2.962,-2.869,-1.259,0.571,1.381
6.39,0.551,1.0,0.449,-0.776,0.049,0.722,-2.084,-2.948,-2.918,-1.405,0.488,1.366
6.392,0.483,0.947,0.464,-0.712,0.01,0.703,-2.05,-2.933,-2.957,-1.552,0.381,1.327
6.394,0.464,0.908,0.444,-0.683,0.01,0.673,-1.972,-2.855,-2.923,-1.635,0.298,1.303
6.396,0.454,0.874,0.42,-0.664,0.015,0.644,-1.889,-2.747,-2.835,-1.63,0.268,1.298
6.398,0.449,0.781,0.332,-0.615,0.059,0.556,-1.82,-2.65,-2.762,-1.625,0.259,1.313
