Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
5.916,-0.483,-0.512,-0.029,0.498,-0.229,-0.273,0.41,0.293,-0.356,-1.42,-1.147,0.0
5.918,-0.493,-0.468,0.024,0.483,-0.259,-0.224,0.425,0.332,-0.322,-1.391,-1.132,0.0
5.92,-0.508,-0.459,0.049,0.483,-0.278,-0.205,0.444,0.332,-0.317,-1.381,-1.122,0.0
5.922,-0.498,-0.459,0.039,0.478,-0.268,-0.21,0.464,0.332,-0.307,-1.376,-1.118,0.0
5.924,-0.483,-0.493,-0.01,0.488,-0.239,-0.254,0.488,0.39,-0.264,-1.342,-1.103,0.0
5.926,-0.488,-0.512,-0.024,0.503,-0.234,-0.268,0.522,0.459,-0.22,-1.318,-1.093,0.0
5.928,-0.478,-0.464,0.015,0.473,-0.249,-0.224,0.547,0.498,-0.19,-1.298,-1.083,0.0
5.93,-0.429,-0.405,0.024,0.42,-0.229,-0.19,0.576,0.542,-0.142,-1.249,-1.049,0.0
5.932,-0.415,-0.405,0.01,0.41,-0.215,-0.2,0.62,0.566,-0.102,-1.21,-1.005,0.0
5.934,-0.415,-0.386,0.029,0.4,-0.224,-0.181,0.649,0.581,-0.083,-1.176,-0.976,0.0
5.936,-0.386,-0.356,0.029,0.371,-0.21,-0.166,0.678,0.59,-0.073,-1.157,-0.956,0.0
5.938,-0.376,-0.356,0.02,0.366,-0.2,-0.171,0.717,0.62,-0.039,-1.132,-0.942,0.0
5.94,-0.381,-0.351,0.029,0.366,-0.205,-0.161,0.756,0.644,-0.024,-1.118,-0.927,0.0
5.942,-0.4,-0.395,0.005,0.4,-0.205,-0.195,0.8,0.654,-0.015,-1.108,-0.927,0.0
5.944,-0.429,-0.425,0.005,0.429,-0.22,-0.21,0.815,0.654,-0.02,-1.122,-0.942,0.0
5.946,-0.468,-0.439,0.029,0.454,-0.249,-0.205,0.834,0.654,-0.029,-1.132,-0.956,0.0
5.948,-0.483,-0.429,0.054,0.459,-0.268,-0.19,0.849,0.659,-0.02,-1.122,-0.942,0.0
5.95,-0.439,-0.386,0.054,0.415,-0.249,-0.166,0.844,0.634,-0.01,-1.108,-0.922,0.0
5.952,-0.381,-0.371,0.01,0.376,-0.195,-0.181,0.795,0.576,-0.02,-1.093,-0.908,0.0
5.954,-0.361,-0.381,-0.02,0.371,-0.171,-0.2,0.737,0.522,-0.029,-1.088,-0.898,0.0
5.956,-0.346,-0.366,-0.02,0.356,-0.166,-0.195,0.673,0.464,-0.044,-1.088,-0.908,0.0
5.958,-0.346,-0.376,-0.029,0.361,-0.161,-0.205,0.6,0.395,-0.063,-1.098,-0.908,0.0
5.96,-0.342,-0.39,-0.049,0.366,-0.146,-0.22,0.571,0.361,-0.068,-1.083,-0.898,0.0
5.962,-0.317,-0.395,-0.078,0.356,-0.122,-0.239,0.551,0.346,-0.059,-1.069,-0.874,0.0
5.964,-0.293,-0.4,-0.107,0.346,-0.093,-0.254,0.542,0.332,-0.054,-1.064,-0.869,0.0
5.966,-0.288,-0.42,-0.132,0.356,-0.078,-0.278,0.522,0.327,-0.054,-1.059,-0.869,0.0
5.968,-0.293,-0.444,-0.151,0.371,-0.073,-0.298,0.483,0.303,-0.059,-1.064,-0.869,0.0
5.97,-0.303,-0.454,-0.151,0.381,-0.078,-0.303,0.42,0.268,-0.049,-1.054,-0.859,0.0
5.972,-0.293,-0.449,-0.156,0.371,-0.068,-0.303,0.346,0.234,-0.039,-1.035,-0.844,0.0
5.974,-0.254,-0.434,-0.181,0.346,-0.039,-0.307,0.293,0.224,-0.015,-1.005,-0.81,0.0
5.976,-0.2,-0.371,-0.171,0.288,-0.015,-0.273,0.244,0.215,0.005,-0.976,-0.781,0.0
5.978,-0.151,-0.312,-0.161,0.234,0.005,-0.239,0.21,0.195,0.015,-0.961,-0.766,0.0
5.98,-0.142,-0.332,-0.19,0.239,0.024,-0.264,0.181,0.185,0.02,-0.947,-0.756,0.0
5.982,-0.137,-0.332,-0.195,0.234,0.029,-0.264,0.156,0.176,0.024,-0.942,-0.747,0.0
5.984,-0.132,-0.337,-0.205,0.234,0.034,-0.273,0.132,0.166,0.034,-0.927,-0.737,0.0
5.986,-0.142,-0.366,-0.224,0.254,0.039,-0.298,0.098,0.156,0.024,-0.927,-0.737,0.0
5.988,-0.127,-0.351,-0.224,0.239,0.049,-0.288,0.068,0.151,0.024,-0.922,-0.732,0.0
5.99,-0.112,-0.351,-0.239,0.234,0.063,-0.298,0.059,0.156,0.039,-0.913,-0.717,0.0
5.992,-0.112,-0.366,-0.254,0.239,0.068,-0.312,0.044,0.151,0.049,-0.903,-0.703,0.0
5.994,-0.107,-0.366,-0.259,0.239,0.073,-0.312,0.039,0.142,0.044,-0.898,-0.703,0.0
5.996,-0.098,-0.361,-0.264,0.229,0.083,-0.312,0.029,0.132,0.044,-0.898,-0.703,0.0
5.998,-0.132,-0.366,-0.234,0.249,0.049,-0.303,0.01,0.117,0.039,-0.903,-0.708,0.0
6.0,-0.137,-0.366,-0.229,0.254,0.044,-0.298,0.01,0.112,0.039,-0.903,-0.703,0.0
6.002,-0.132,-0.371,-0.239,0.254,0.054,-0.307,-0.005,0.112,0.039,-0.898,-0.703,0.0
6.004,-0.142,-0.39,-0.249,0.268,0.054,-0.322,-0.01,0.102,0.039,-0.898,-0.703,0.0
6.006,-0.137,-0.371,-0.234,0.254,0.049,-0.303,-0.02,0.098,0.034,-0.903,-0.708,0.0
6.008,-0.112,-0.346,-0.234,0.229,0.059,-0.293,-0.02,0.107,0.039,-0.893,-0.703,0.0
6.01,-0.117,-0.356,-0.239,0.239,0.059,-0.298,-0.02,0.102,0.049,-0.878,-0.688,0.0
6.012,-0.093,-0.346,-0.254,0.22,0.078,-0.303,-0.015,0.112,0.059,-0.874,-0.678,0.0
6.014,-0.093,-0.332,-0.239,0.215,0.073,-0.288,-0.005,0.122,0.068,-0.859,-0.664,0.0
6.016,-0.088,-0.337,-0.249,0.215,0.078,-0.293,-0.015,0.117,0.073,-0.859,-0.664,0.0
6.018,-0.102,-0.327,-0.224,0.215,0.059,-0.278,-0.029,0.107,0.068,-0.859,-0.659,0.0
6.02,-0.093,-0.327,-0.234,0.21,0.068,-0.283,-0.029,0.102,0.059,-0.864,-0.669,0.0
6.022,-0.098,-0.327,-0.229,0.215,0.063,-0.278,-0.034,0.093,0.059,-0.869,-0.673,0.0
6.024,-0.078,-0.303,-0.224,0.19,0.073,-0.264,-0.029,0.093,0.063,-0.859,-0.669,0.0
6.026,-0.078,-0.307,-0.229,0.195,0.073,-0.268,-0.034,0.088,0.063,-0.859,-0.669,0.0
6.028,-0.088,-0.327,-0.239,0.21,0.073,-0.283,-0.039,0.093,0.068,-0.854,-0.659,0.0
6.03,-0.098,-0.322,-0.224,0.21,0.063,-0.273,-0.049,0.083,0.073,-0.844,-0.659,0.0
6.032,-0.112,-0.361,-0.249,0.239,0.068,-0.307,-0.059,0.078,0.068,-0.844,-0.659,0.0
6.034,-0.078,-0.346,-0.268,0.215,0.093,-0.307,-0.049,0.078,0.073,-0.844,-0.649,0.0
6.036,-0.078,-0.346,-0.268,0.215,0.093,-0.307,-0.034,0.098,0.093,-0.825,-0.63,0.0
6.038,-0.093,-0.337,-0.244,0.215,0.073,-0.293,-0.034,0.098,0.102,-0.815,-0.625,0.0
6.04,-0.098,-0.327,-0.229,0.215,0.063,-0.278,-0.039,0.088,0.093,-0.825,-0.63,0.0
6.042,-0.102,-0.312,-0.21,0.21,0.054,-0.264,-0.034,0.098,0.107,-0.81,-0.615,0.0
6.044,-0.088,-0.303,-0.215,0.195,0.063,-0.259,-0.034,0.102,0.122,-0.791,-0.605,0.0
6.046,-0.068,-0.273,-0.205,0.171,0.068,-0.239,-0.034,0.102,0.127,-0.781,-0.595,0.0
6.048,-0.049,-0.249,-0.2,0.151,0.073,-0.224,-0.039,0.102,0.132,-0.771,-0.586,0.0
6.05,-0.063,-0.273,-0.21,0.171,0.073,-0.244,-0.059,0.093,0.137,-0.761,-0.581,0.0
6.052,-0.093,-0.322,-0.229,0.21,0.068,-0.278,-0.073,0.078,0.137,-0.761,-0.576,0.0
6.054,-0.142,-0.386,-0.244,0.264,0.049,-0.317,-0.098,0.059,0.127,-0.766,-0.581,0.0
6.056,-0.146,-0.381,-0.234,0.264,0.044,-0.307,-0.102,0.063,0.137,-0.756,-0.576,0.0
6.058,-0.137,-0.317,-0.181,0.229,0.02,-0.249,-0.127,0.044,0.132,-0.761,-0.576,0.0
6.06,-0.102,-0.307,-0.205,0.205,0.049,-0.259,-0.127,0.063,0.146,-0.742,-0.551,0.0
6.062,-0.059,-0.288,-0.229,0.176,0.083,-0.259,-0.122,0.078,0.176,-0.717,-0.522,0.0
6.064,-0.029,-0.303,-0.273,0.166,0.122,-0.288,-0.127,0.078,0.19,-0.693,-0.503,0.0
6.066,-0.024,-0.288,-0.264,0.156,0.117,-0.278,-0.137,0.068,0.195,-0.683,-0.493,0.0
6.068,-0.054,-0.273,-0.22,0.166,0.083,-0.249,-0.161,0.044,0.185,-0.693,-0.503,0.0
6.07,-0.044,-0.283,-0.239,0.166,0.098,-0.264,-0.171,0.034,0.195,-0.678,-0.493,0.0
6.072,-0.01,-0.268,-0.259,0.142,0.122,-0.264,-0.166,0.049,0.215,-0.654,-0.468,0.0
6.074,0.0,-0.234,-0.234,0.117,0.117,-0.234,-0.181,0.049,0.22,-0.644,-0.464,0.0
6.076,0.02,-0.215,-0.234,0.098,0.127,-0.224,-0.195,0.039,0.22,-0.644,-0.459,0.0
6.078,0.0,-0.254,-0.254,0.127,0.127,-0.254,-0.21,0.02,0.21,-0.649,-0.468,0.0
6.08,-0.02,-0.307,-0.288,0.166,0.132,-0.298,-0.22,0.01,0.2,-0.649,-0.473,0.0
6.082,-0.015,-0.293,-0.278,0.156,0.132,-0.288,-0.234,0.0,0.195,-0.654,-0.473,0.0
6.084,-0.029,-0.288,-0.259,0.161,0.112,-0.273,-0.249,-0.02,0.19,-0.654,-0.473,0.0
6.086,-0.024,-0.288,-0.264,0.156,0.117,-0.278,-0.244,-0.01,0.205,-0.639,-0.459,0.0
6.088,0.02,-0.254,-0.273,0.117,0.146,-0.264,-0.249,-0.005,0.215,-0.625,-0.449,0.0
6.09,0.039,-0.229,-0.268,0.098,0.151,-0.249,-0.249,0.0,0.234,-0.615,-0.434,0.0
6.092,0.054,-0.215,-0.268,0.083,0.161,-0.244,-0.254,-0.005,0.229,-0.61,-0.429,0.0
6.094,0.044,-0.215,-0.259,0.088,0.151,-0.239,-0.249,-0.01,0.229,-0.6,-0.425,0.0
6.096,0.029,-0.234,-0.264,0.102,0.146,-0.249,-0.249,-0.015,0.234,-0.6,-0.425,0.0
6.098,0.049,-0.205,-0.254,0.078,0.151,-0.229,-0.268,-0.034,0.22,-0.61,-0.429,0.0
6.1,0.059,-0.185,-0.244,0.063,0.151,-0.215,-0.273,-0.039,0.21,-0.62,-0.434,0.0
6.102,0.044,-0.205,-0.249,0.083,0.146,-0.229,-0.259,-0.034,0.22,-0.615,-0.425,0.0
6.104,0.02,-0.249,-0.268,0.117,0.142,-0.259,-0.283,-0.049,0.215,-0.62,-0.434,0.0
6.106,-0.015,-0.273,-0.259,0.146,0.122,-0.268,-0.312,-0.073,0.195,-0.639,-0.454,0.0
6.108,0.01,-0.254,-0.264,0.122,0.137,-0.259,-0.312,-0.078,0.195,-0.63,-0.444,0.0
6.11,0.049,-0.215,-0.264,0.083,0.156,-0.239,-0.307,-0.073,0.215,-0.61,-0.425,0.0
6.112,0.063,-0.215,-0.278,0.078,0.171,-0.249,-0.307,-0.068,0.22,-0.6,-0.42,0.0
6.114,0.073,-0.215,-0.288,0.073,0.181,-0.254,-0.298,-0.068,0.215,-0.6,-0.415,0.0
6.116,0.083,-0.205,-0.288,0.063,0.185,-0.249,-0.288,-0.063,0.22,-0.595,-0.415,0.0
6.118,0.107,-0.19,-0.298,0.044,0.2,-0.244,-0.273,-0.049,0.234,-0.581,-0.4,0.0
6.12,0.083,-0.195,-0.278,0.059,0.181,-0.239,-0.288,-0.063,0.205,-0.6,-0.425,0.0
6.122,0.034,-0.234,-0.268,0.102,0.151,-0.254,-0.307,-0.088,0.195,-0.615,-0.439,0.0
6.124,0.059,-0.234,-0.293,0.088,0.176,-0.264,-0.317,-0.098,0.185,-0.634,-0.444,0.0
6.126,0.029,-0.268,-0.298,0.122,0.161,-0.283,-0.322,-0.112,0.166,-0.654,-0.464,0.0
6.128,0.01,-0.293,-0.303,0.142,0.156,-0.298,-0.317,-0.107,0.161,-0.654,-0.464,0.0
6.13,0.034,-0.234,-0.268,0.102,0.151,-0.254,-0.298,-0.098,0.176,-0.644,-0.454,0.0
6.132,0.054,-0.239,-0.293,0.093,0.171,-0.268,-0.288,-0.093,0.176,-0.639,-0.444,0.0
6.134,0.063,-0.259,-0.322,0.098,0.19,-0.293,-0.268,-0.083,0.176,-0.63,-0.439,0.0
6.136,0.054,-0.22,-0.273,0.083,0.161,-0.249,-0.283,-0.093,0.151,-0.654,-0.464,0.0
6.138,0.044,-0.224,-0.268,0.093,0.156,-0.249,-0.278,-0.102,0.142,-0.669,-0.488,0.0
6.14,0.054,-0.249,-0.303,0.098,0.176,-0.278,-0.264,-0.083,0.142,-0.664,-0.478,0.0
6.142,0.02,-0.268,-0.288,0.127,0.151,-0.278,-0.254,-0.088,0.132,-0.673,-0.493,0.0
6.144,-0.029,-0.298,-0.268,0.166,0.117,-0.283,-0.254,-0.093,0.117,-0.693,-0.508,0.0
6.146,-0.01,-0.293,-0.283,0.151,0.137,-0.288,-0.254,-0.098,0.107,-0.703,-0.522,0.0
6.148,-0.02,-0.288,-0.268,0.156,0.122,-0.278,-0.244,-0.093,0.102,-0.708,-0.522,0.0
6.15,-0.029,-0.322,-0.293,0.176,0.132,-0.307,-0.234,-0.083,0.102,-0.712,-0.527,0.0
6.152,-0.044,-0.307,-0.264,0.176,0.107,-0.288,-0.22,-0.078,0.098,-0.717,-0.532,0.0
6.154,-0.049,-0.307,-0.259,0.181,0.102,-0.283,-0.224,-0.078,0.088,-0.732,-0.547,0.0
6.156,-0.063,-0.337,-0.273,0.2,0.102,-0.307,-0.215,-0.068,0.088,-0.732,-0.547,0.0
6.158,-0.054,-0.356,-0.303,0.205,0.122,-0.332,-0.21,-0.059,0.088,-0.737,-0.551,0.0
6.16,-0.063,-0.317,-0.254,0.19,0.093,-0.288,-0.22,-0.068,0.063,-0.756,-0.576,0.0
6.162,-0.078,-0.317,-0.239,0.2,0.078,-0.278,-0.215,-0.063,0.059,-0.766,-0.59,0.0
6.164,-0.112,-0.351,-0.239,0.234,0.063,-0.298,-0.21,-0.068,0.044,-0.786,-0.615,0.0
6.166,-0.127,-0.405,-0.278,0.268,0.073,-0.342,-0.195,-0.059,0.044,-0.786,-0.615,0.0
6.168,-0.127,-0.41,-0.283,0.268,0.078,-0.346,-0.185,-0.044,0.044,-0.795,-0.615,0.0
6.17,-0.137,-0.434,-0.298,0.288,0.078,-0.366,-0.181,-0.034,0.044,-0.795,-0.625,0.0
6.172,-0.107,-0.41,-0.303,0.259,0.098,-0.356,-0.151,-0.01,0.059,-0.786,-0.61,0.0
6.174,-0.068,-0.371,-0.303,0.22,0.117,-0.337,-0.127,0.005,0.068,-0.781,-0.6,0.0
6.176,-0.098,-0.376,-0.278,0.239,0.088,-0.327,-0.127,0.01,0.063,-0.786,-0.61,0.0
6.178,-0.098,-0.342,-0.244,0.22,0.073,-0.293,-0.122,0.01,0.054,-0.795,-0.62,0.0
6.18,-0.093,-0.346,-0.254,0.22,0.078,-0.303,-0.107,0.02,0.054,-0.8,-0.62,0.0
6.182,-0.112,-0.366,-0.254,0.239,0.068,-0.312,-0.112,0.02,0.049,-0.815,-0.634,0.0
6.184,-0.132,-0.361,-0.229,0.249,0.049,-0.298,-0.117,0.024,0.044,-0.82,-0.644,0.0
6.186,-0.161,-0.386,-0.224,0.273,0.029,-0.307,-0.102,0.029,0.044,-0.825,-0.649,0.0
6.188,-0.176,-0.4,-0.224,0.288,0.024,-0.312,-0.098,0.039,0.044,-0.825,-0.649,0.0
6.19,-0.176,-0.395,-0.22,0.288,0.02,-0.307,-0.093,0.044,0.044,-0.825,-0.659,0.0
6.192,-0.181,-0.405,-0.224,0.293,0.02,-0.317,-0.073,0.059,0.054,-0.825,-0.649,0.0
6.194,-0.156,-0.371,-0.215,0.264,0.029,-0.293,-0.039,0.083,0.068,-0.805,-0.634,0.0
6.196,-0.137,-0.342,-0.205,0.239,0.034,-0.273,-0.02,0.098,0.078,-0.795,-0.63,0.0
6.198,-0.127,-0.356,-0.229,0.244,0.049,-0.293,-0.015,0.107,0.083,-0.8,-0.625,0.0
6.2,-0.112,-0.356,-0.244,0.234,0.063,-0.303,0.01,0.127,0.088,-0.795,-0.615,0.0
6.202,-0.112,-0.332,-0.22,0.224,0.054,-0.278,0.005,0.122,0.078,-0.805,-0.63,0.0
6.204,-0.127,-0.307,-0.181,0.22,0.024,-0.244,0.01,0.127,0.083,-0.805,-0.625,0.0
6.206,-0.146,-0.332,-0.185,0.239,0.02,-0.259,0.01,0.117,0.073,-0.81,-0.634,0.0
6.208,-0.181,-0.395,-0.215,0.288,0.015,-0.307,0.01,0.122,0.063,-0.82,-0.649,0.0
6.21,-0.19,-0.405,-0.215,0.298,0.01,-0.312,0.015,0.122,0.063,-0.82,-0.644,0.0
6.212,-0.181,-0.425,-0.244,0.303,0.029,-0.337,0.015,0.122,0.059,-0.825,-0.649,0.0
6.214,-0.185,-0.41,-0.224,0.298,0.02,-0.317,0.029,0.137,0.068,-0.815,-0.634,0.0
6.216,-0.142,-0.371,-0.229,0.259,0.044,-0.303,0.049,0.161,0.083,-0.8,-0.62,0.0
6.218,-0.132,-0.371,-0.239,0.254,0.054,-0.307,0.059,0.171,0.093,-0.795,-0.61,0.0
6.22,-0.146,-0.39,-0.244,0.268,0.049,-0.317,0.063,0.176,0.088,-0.805,-0.62,0.0
6.222,-0.156,-0.4,-0.244,0.278,0.044,-0.322,0.063,0.171,0.078,-0.815,-0.634,0.0
6.224,-0.166,-0.395,-0.229,0.283,0.029,-0.312,0.068,0.171,0.078,-0.815,-0.634,0.0
6.226,-0.166,-0.376,-0.21,0.273,0.02,-0.293,0.078,0.171,0.078,-0.805,-0.63,0.0
6.228,-0.166,-0.395,-0.229,0.283,0.029,-0.312,0.073,0.171,0.073,-0.815,-0.639,0.0
6.23,-0.176,-0.39,-0.215,0.283,0.02,-0.303,0.068,0.161,0.068,-0.815,-0.639,0.0
6.232,-0.166,-0.361,-0.195,0.264,0.015,-0.278,0.073,0.161,0.068,-0.82,-0.644,0.0
6.234,-0.156,-0.371,-0.215,0.264,0.029,-0.293,0.083,0.166,0.073,-0.82,-0.639,0.0
6.236,-0.142,-0.361,-0.22,0.254,0.039,-0.293,0.078,0.171,0.073,-0.82,-0.639,0.0
6.238,-0.195,-0.395,-0.2,0.298,0.0,-0.298,0.068,0.156,0.063,-0.83,-0.649,0.0
6.24,-0.205,-0.415,-0.21,0.312,0.0,-0.312,0.068,0.166,0.059,-0.834,-0.654,0.0
6.242,-0.161,-0.381,-0.22,0.273,0.029,-0.303,0.083,0.176,0.068,-0.83,-0.639,0.0
6.244,-0.166,-0.39,-0.224,0.278,0.029,-0.307,0.083,0.181,0.068,-0.825,-0.639,0.0
6.246,-0.181,-0.361,-0.181,0.273,0.0,-0.273,0.088,0.176,0.063,-0.825,-0.639,0.0
6.248,-0.171,-0.346,-0.176,0.259,0.0,-0.264,0.088,0.181,0.063,-0.825,-0.639,0.0
6.25,-0.132,-0.361,-0.229,0.249,0.049,-0.298,0.098,0.185,0.078,-0.81,-0.625,0.0
6.252,-0.107,-0.346,-0.239,0.229,0.063,-0.293,0.093,0.185,0.078,-0.81,-0.625,0.0
6.254,-0.142,-0.361,-0.22,0.254,0.039,-0.293,0.083,0.171,0.068,-0.82,-0.634,0.0
6.256,-0.176,-0.39,-0.215,0.283,0.02,-0.303,0.078,0.166,0.059,-0.825,-0.644,0.0
6.258,-0.205,-0.41,-0.205,0.307,0.0,-0.307,0.088,0.176,0.068,-0.815,-0.634,0.0
6.26,-0.205,-0.386,-0.181,0.298,-0.015,-0.283,0.088,0.181,0.068,-0.815,-0.634,0.0
6.262,-0.2,-0.381,-0.181,0.293,-0.01,-0.283,0.083,0.176,0.063,-0.825,-0.634,0.0
6.264,-0.21,-0.4,-0.19,0.307,-0.01,-0.298,0.073,0.171,0.049,-0.83,-0.649,0.0
6.266,-0.205,-0.405,-0.2,0.307,-0.005,-0.303,0.083,0.166,0.049,-0.834,-0.649,0.0
6.268,-0.195,-0.376,-0.181,0.288,-0.01,-0.278,0.088,0.171,0.054,-0.825,-0.644,0.0
6.27,-0.185,-0.356,-0.171,0.273,-0.01,-0.264,0.093,0.176,0.059,-0.82,-0.639,0.0
6.272,-0.166,-0.342,-0.176,0.254,0.005,-0.259,0.093,0.176,0.059,-0.82,-0.634,0.0
6.274,-0.171,-0.346,-0.176,0.259,0.0,-0.264,0.102,0.181,0.068,-0.805,-0.63,0.0
6.276,-0.2,-0.376,-0.176,0.288,-0.015,-0.278,0.088,0.176,0.059,-0.815,-0.639,0.0
6.278,-0.21,-0.39,-0.181,0.303,-0.015,-0.288,0.083,0.171,0.049,-0.825,-0.639,0.0
6.28,-0.2,-0.39,-0.19,0.298,-0.005,-0.293,0.088,0.176,0.054,-0.82,-0.634,0.0
6.282,-0.2,-0.41,-0.21,0.307,0.005,-0.312,0.088,0.166,0.044,-0.83,-0.644,0.0
6.284,-0.2,-0.39,-0.19,0.298,-0.005,-0.293,0.093,0.166,0.039,-0.83,-0.649,0.0
6.286,-0.22,-0.395,-0.176,0.307,-0.024,-0.288,0.107,0.166,0.044,-0.82,-0.639,0.0
6.288,-0.215,-0.4,-0.185,0.307,-0.015,-0.293,0.102,0.166,0.044,-0.815,-0.639,0.0
6.29,-0.176,-0.371,-0.195,0.273,0.01,-0.283,0.102,0.166,0.049,-0.81,-0.639,0.0
6.292,-0.156,-0.351,-0.195,0.254,0.02,-0.273,0.107,0.171,0.049,-0.81,-0.634,0.0
6.294,-0.151,-0.317,-0.166,0.234,0.005,-0.244,0.112,0.171,0.063,-0.795,-0.62,0.0
6.296,-0.185,-0.337,-0.151,0.264,-0.02,-0.244,0.112,0.171,0.063,-0.786,-0.62,0.0
6.298,-0.215,-0.366,-0.151,0.293,-0.034,-0.259,0.122,0.176,0.063,-0.786,-0.615,0.0
6.3,-0.21,-0.327,-0.117,0.268,-0.049,-0.224,0.117,0.171,0.054,-0.791,-0.62,0.0
6.302,-0.195,-0.293,-0.098,0.244,-0.049,-0.195,0.102,0.156,0.034,-0.81,-0.639,0.0
6.304,-0.181,-0.278,-0.098,0.229,-0.044,-0.19,0.102,0.151,0.029,-0.815,-0.639,0.0
6.306,-0.205,-0.307,-0.102,0.259,-0.054,-0.205,0.098,0.156,0.034,-0.815,-0.639,0.0
6.308,-0.268,-0.361,-0.093,0.317,-0.088,-0.229,0.078,0.132,0.015,-0.83,-0.649,0.0
6.31,-0.283,-0.361,-0.078,0.322,-0.102,-0.22,0.073,0.137,0.02,-0.82,-0.649,0.0
6.312,-0.249,-0.317,-0.068,0.283,-0.093,-0.195,0.078,0.142,0.034,-0.815,-0.634,0.0
6.314,-0.234,-0.307,-0.073,0.273,-0.083,-0.19,0.073,0.142,0.034,-0.81,-0.634,0.0
6.316,-0.205,-0.283,-0.078,0.244,-0.063,-0.181,0.059,0.137,0.034,-0.805,-0.639,0.0
6.318,-0.2,-0.283,-0.083,0.244,-0.059,-0.185,0.054,0.137,0.044,-0.795,-0.63,0.0
6.32,-0.205,-0.283,-0.078,0.244,-0.063,-0.181,0.039,0.137,0.039,-0.8,-0.63,0.0
6.322,-0.22,-0.283,-0.063,0.254,-0.078,-0.176,0.049,0.137,0.039,-0.791,-0.62,0.0
6.324,-0.195,-0.239,-0.044,0.22,-0.078,-0.142,0.054,0.137,0.039,-0.776,-0.61,0.0
6.326,-0.185,-0.234,-0.049,0.21,-0.068,-0.142,0.054,0.132,0.044,-0.786,-0.615,0.0
6.328,-0.205,-0.273,-0.068,0.239,-0.068,-0.171,0.049,0.132,0.044,-0.786,-0.615,0.0
6.33,-0.181,-0.264,-0.083,0.224,-0.049,-0.176,0.054,0.137,0.049,-0.776,-0.605,0.0
6.332,-0.161,-0.254,-0.093,0.21,-0.034,-0.176,0.039,0.127,0.044,-0.781,-0.615,0.0
6.334,-0.19,-0.278,-0.088,0.234,-0.054,-0.185,0.034,0.127,0.049,-0.776,-0.615,0.0
6.336,-0.195,-0.288,-0.093,0.244,-0.054,-0.19,0.039,0.127,0.049,-0.776,-0.61,0.0
6.338,-0.166,-0.254,-0.088,0.21,-0.039,-0.171,0.044,0.127,0.049,-0.771,-0.605,0.0
6.34,-0.146,-0.229,-0.083,0.19,-0.034,-0.156,0.039,0.127,0.044,-0.776,-0.61,0.0
6.342,-0.156,-0.239,-0.083,0.2,-0.039,-0.161,0.039,0.127,0.044,-0.776,-0.605,0.0
6.344,-0.176,-0.239,-0.063,0.21,-0.059,-0.151,0.044,0.132,0.044,-0.771,-0.6,0.0
6.346,-0.176,-0.264,-0.088,0.22,-0.044,-0.176,0.049,0.132,0.049,-0.766,-0.6,0.0
6.348,-0.181,-0.273,-0.093,0.229,-0.044,-0.185,0.034,0.127,0.044,-0.776,-0.6,0.0
6.35,-0.2,-0.303,-0.102,0.254,-0.049,-0.205,0.039,0.132,0.049,-0.766,-0.6,0.0
6.352,-0.2,-0.317,-0.117,0.259,-0.044,-0.22,0.034,0.132,0.044,-0.771,-0.605,0.0
6.354,-0.205,-0.327,-0.122,0.268,-0.044,-0.224,0.02,0.122,0.039,-0.776,-0.605,0.0
6.356,-0.205,-0.351,-0.146,0.278,-0.029,-0.249,0.015,0.127,0.039,-0.771,-0.605,0.0
6.358,-0.195,-0.346,-0.151,0.273,-0.024,-0.249,0.024,0.132,0.044,-0.766,-0.6,0.0
6.36,-0.2,-0.332,-0.132,0.268,-0.034,-0.234,0.02,0.127,0.034,-0.776,-0.605,0.0
6.362,-0.224,-0.337,-0.112,0.283,-0.059,-0.224,0.02,0.122,0.034,-0.781,-0.61,0.0
6.364,-0.21,-0.327,-0.117,0.268,-0.049,-0.224,0.024,0.127,0.039,-0.776,-0.615,0.0
6.366,-0.171,-0.317,-0.146,0.244,-0.015,-0.234,0.024,0.127,0.039,-0.776,-0.615,0.0
6.368,-0.156,-0.293,-0.137,0.224,-0.01,-0.215,0.029,0.127,0.039,-0.771,-0.61,0.0
6.37,-0.161,-0.288,-0.127,0.224,-0.02,-0.21,0.024,0.132,0.049,-0.761,-0.6,0.0
6.372,-0.176,-0.327,-0.151,0.254,-0.015,-0.239,0.02,0.127,0.049,-0.756,-0.605,0.0
6.374,-0.2,-0.351,-0.151,0.278,-0.024,-0.254,0.029,0.132,0.054,-0.756,-0.6,0.0
6.376,-0.215,-0.356,-0.142,0.288,-0.039,-0.249,0.02,0.132,0.044,-0.761,-0.605,0.0
6.378,-0.215,-0.351,-0.137,0.283,-0.039,-0.244,0.015,0.122,0.039,-0.771,-0.605,0.0
6.38,-0.195,-0.351,-0.156,0.273,-0.02,-0.254,0.024,0.127,0.039,-0.771,-0.61,0.0
6.382,-0.205,-0.39,-0.185,0.298,-0.01,-0.288,0.02,0.132,0.039,-0.771,-0.62,0.0
6.384,-0.215,-0.4,-0.185,0.307,-0.015,-0.293,0.039,0.166,0.063,-0.756,-0.6,0.0
6.386,-0.21,-0.395,-0.185,0.303,-0.015,-0.293,0.034,0.171,0.063,-0.761,-0.615,0.0
